session,phase,category,frame,mean_dFF,H,W,n_frames
230706,Naive,Spont,3,0.0026438152345513353,142,170,14
230706,Naive,Spont,4,0.001553271545807012,142,170,14
230706,Naive,Spont,5,0.0020436177325795645,142,170,14
230706,Naive,Spont,6,0.0026600561360049864,142,170,14
230706,Naive,Spont,7,0.00031501201932536584,142,170,14
230706,Naive,Spont,8,-0.002716178059172148,142,170,14
230706,Naive,Spont,9,-0.0009712596900538148,142,170,14
230706,Naive,Spont,10,0.0011298042739261657,142,170,14
230706,Naive,Spont,11,0.003397756136630784,142,170,14
230706,Naive,Spont,12,0.004902713491535218,142,170,14
230706,Naive,Spont,13,0.0047058204592043155,142,170,14
230706,Naive,Misses,0,0.002829363573074431,142,170,22
230706,Naive,Misses,1,0.00015964224202691892,142,170,22
230706,Naive,Misses,2,7.93588188575151e-05,142,170,22
230706,Naive,Misses,3,5.421739222998191e-05,142,170,22
230706,Naive,Misses,4,-0.00017057111032804542,142,170,22
230706,Naive,Misses,5,-0.00032409064482715095,142,170,22
230706,Naive,Misses,6,5.6649564148999745e-05,142,170,22
230706,Naive,Misses,7,0.00017442393113416946,142,170,22
230706,Naive,Misses,8,-2.0135631252372486e-05,142,170,22
230706,Naive,Misses,9,-0.00011848681867952755,142,170,22
230706,Naive,Misses,10,0.00010899225668951012,142,170,22
230706,Naive,Misses,11,0.0003299431933025463,142,170,22
230706,Naive,Misses,12,0.0009890727872397303,142,170,22
230706,Naive,Misses,13,0.0014538361508618376,142,170,22
230706,Naive,Misses,14,0.0018073639433988451,142,170,22
230706,Naive,Misses,15,0.0017413371643465838,142,170,22
230706,Naive,Misses,16,0.001739904692911477,142,170,22
230706,Naive,Misses,17,0.001659864978097533,142,170,22
230706,Naive,Misses,18,0.0016886555044587667,142,170,22
230706,Naive,Misses,19,0.0015318701303299034,142,170,22
230706,Naive,Misses,20,0.001500061786324388,142,170,22
230706,Naive,Misses,21,0.0013312626719566084,142,170,22
230706,Naive,CR,0,0.005725913756531955,142,170,22
230706,Naive,CR,1,0.00012990112862338208,142,170,22
230706,Naive,CR,2,-0.000180937301656801,142,170,22
230706,Naive,CR,3,-0.00034215080505409494,142,170,22
230706,Naive,CR,4,-8.630244205409872e-05,142,170,22
230706,Naive,CR,5,-0.00020785795240383414,142,170,22
230706,Naive,CR,6,-5.6665396282535426e-05,142,170,22
230706,Naive,CR,7,9.318567199204611e-05,142,170,22
230706,Naive,CR,8,0.00021974146514051003,142,170,22
230706,Naive,CR,9,0.00020578632001727322,142,170,22
230706,Naive,CR,10,0.0002252993116781497,142,170,22
230706,Naive,CR,11,0.00013768391125443122,142,170,22
230706,Naive,CR,12,0.00044605219400076267,142,170,22
230706,Naive,CR,13,0.0010720583910607106,142,170,22
230706,Naive,CR,14,0.001431337449987258,142,170,22
230706,Naive,CR,15,0.0015835582975957043,142,170,22
230706,Naive,CR,16,0.0015302521023829376,142,170,22
230706,Naive,CR,17,0.0015453605364122449,142,170,22
230706,Naive,CR,18,0.0014156831760785517,142,170,22
230706,Naive,CR,19,0.001522409022073951,142,170,22
230706,Naive,CR,20,0.0014936585347846624,142,170,22
230706,Naive,CR,21,0.001568304804697988,142,170,22
230706,Naive,Target,0,0.0030656378219546545,142,170,22
230706,Naive,Target,1,9.192902691359298e-05,142,170,22
230706,Naive,Target,2,4.1452141237870556e-05,142,170,22
230706,Naive,Target,3,-1.0744783431596576e-05,142,170,22
230706,Naive,Target,4,-0.00025778718158801426,142,170,22
230706,Naive,Target,5,-0.0003550077226897401,142,170,22
230706,Naive,Target,6,9.359061614950493e-05,142,170,22
230706,Naive,Target,7,0.0002518117267005622,142,170,22
230706,Naive,Target,8,6.852688465431359e-05,142,170,22
230706,Naive,Target,9,-6.275145819218581e-05,142,170,22
230706,Naive,Target,10,0.00013898075024569012,142,170,22
230706,Naive,Target,11,0.0004047817152348637,142,170,22
230706,Naive,Target,12,0.0010742187453525857,142,170,22
230706,Naive,Target,13,0.0015360897370028425,142,170,22
230706,Naive,Target,14,0.0018555640333138925,142,170,22
230706,Naive,Target,15,0.0018352331394697315,142,170,22
230706,Naive,Target,16,0.0020090131455188375,142,170,22
230706,Naive,Target,17,0.002076345357727074,142,170,22
230706,Naive,Target,18,0.002456881303731789,142,170,22
230706,Naive,Target,19,0.002621035715033898,142,170,22
230706,Naive,Target,20,0.002904724036676231,142,170,22
230706,Naive,Target,21,0.0030156069399779628,142,170,22
230706,Naive,Distractor,0,0.005533889641144843,142,170,22
230706,Naive,Distractor,1,4.956747447030783e-05,142,170,22
230706,Naive,Distractor,2,-6.59197445693706e-05,142,170,22
230706,Naive,Distractor,3,-0.00014763286073386125,142,170,22
230706,Naive,Distractor,4,8.279274190772216e-05,142,170,22
230706,Naive,Distractor,5,-7.335232345760833e-05,142,170,22
230706,Naive,Distractor,6,-9.04533382500944e-06,142,170,22
230706,Naive,Distractor,7,3.626326114583334e-05,142,170,22
230706,Naive,Distractor,8,7.497140952466334e-05,142,170,22
230706,Naive,Distractor,9,4.604607180197337e-05,142,170,22
230706,Naive,Distractor,10,6.3093037353492185e-06,142,170,22
230706,Naive,Distractor,11,-8.592437849767466e-05,142,170,22
230706,Naive,Distractor,12,0.0002900624328840408,142,170,22
230706,Naive,Distractor,13,0.0009636167787060574,142,170,22
230706,Naive,Distractor,14,0.0014047283407044302,142,170,22
230706,Naive,Distractor,15,0.0018050452799757474,142,170,22
230706,Naive,Distractor,16,0.0019940698758936387,142,170,22
230706,Naive,Distractor,17,0.0022146730377453094,142,170,22
230706,Naive,Distractor,18,0.002285937407870411,142,170,22
230706,Naive,Distractor,19,0.0025568884528654324,142,170,22
230706,Naive,Distractor,20,0.002769939472826818,142,170,22
230706,Naive,Distractor,21,0.0032877937697081572,142,170,22
230707,Naive,Hits,0,0.004726695817065666,142,170,22
230707,Naive,Hits,1,0.00011575586913013234,142,170,22
230707,Naive,Hits,2,-0.000236541493112201,142,170,22
230707,Naive,Hits,3,-0.0008444996732420106,142,170,22
230707,Naive,Hits,4,-4.1191522780840704e-05,142,170,22
230707,Naive,Hits,5,-0.0004805456303360649,142,170,22
230707,Naive,Hits,6,-0.0005200002155849207,142,170,22
230707,Naive,Hits,7,-0.00023553672020682357,142,170,22
230707,Naive,Hits,8,0.0001990815169987934,142,170,22
230707,Naive,Hits,9,0.0005860604279062561,142,170,22
230707,Naive,Hits,10,0.00145741744122771,142,170,22
230707,Naive,Hits,11,0.0019096552272779327,142,170,22
230707,Naive,Hits,12,0.0021403868497542667,142,170,22
230707,Naive,Hits,13,0.004409114381337793,142,170,22
230707,Naive,Hits,14,0.007259089527107751,142,170,22
230707,Naive,Hits,15,0.011182773296641111,142,170,22
230707,Naive,Hits,16,0.015103301644127523,142,170,22
230707,Naive,Hits,17,0.01877682940918819,142,170,22
230707,Naive,Hits,18,0.022086255459889043,142,170,22
230707,Naive,Hits,19,0.02456193652800915,142,170,22
230707,Naive,Hits,20,0.0269391402045071,142,170,22
230707,Naive,Hits,21,0.02754789557828432,142,170,22
230707,Naive,GoodLicks,0,0.00046191110210587694,142,170,14
230707,Naive,GoodLicks,1,0.0010534934797753839,142,170,14
230707,Naive,GoodLicks,2,0.0016463656354570406,142,170,14
230707,Naive,GoodLicks,3,0.0013868175515647867,142,170,14
230707,Naive,GoodLicks,4,0.0018236835642892512,142,170,14
230707,Naive,GoodLicks,5,0.0026702340961779827,142,170,14
230707,Naive,GoodLicks,6,0.004375489211811962,142,170,14
230707,Naive,GoodLicks,7,0.006185829483168635,142,170,14
230707,Naive,GoodLicks,8,0.009820645056302141,142,170,14
230707,Naive,GoodLicks,9,0.01646744086415147,142,170,14
230707,Naive,GoodLicks,10,0.021685984204037157,142,170,14
230707,Naive,GoodLicks,11,0.026482819833887578,142,170,14
230707,Naive,GoodLicks,12,0.026158758661168957,142,170,14
230707,Naive,GoodLicks,13,0.025234145701261187,142,170,14
230707,Naive,FA,0,0.004311589807071979,142,170,22
230707,Naive,FA,1,-0.0006139760436901819,142,170,22
230707,Naive,FA,2,-0.0005058750791999167,142,170,22
230707,Naive,FA,3,-0.00040684002119531466,142,170,22
230707,Naive,FA,4,-0.0002781411022718649,142,170,22
230707,Naive,FA,5,-0.00041111091001602506,142,170,22
230707,Naive,FA,6,-0.00037017767067197674,142,170,22
230707,Naive,FA,7,-0.00014557739588370533,142,170,22
230707,Naive,FA,8,0.0006254822035674461,142,170,22
230707,Naive,FA,9,0.0009107361389499267,142,170,22
230707,Naive,FA,10,0.0011954798804116188,142,170,22
230707,Naive,FA,11,0.0016170996018731226,142,170,22
230707,Naive,FA,12,0.002537399587924177,142,170,22
230707,Naive,FA,13,0.003707105332417726,142,170,22
230707,Naive,FA,14,0.00513117192940246,142,170,22
230707,Naive,FA,15,0.006681243682060344,142,170,22
230707,Naive,FA,16,0.008702991144313242,142,170,22
230707,Naive,FA,17,0.011243221059735345,142,170,22
230707,Naive,FA,18,0.013065405734884591,142,170,22
230707,Naive,FA,19,0.015768806392184212,142,170,22
230707,Naive,FA,20,0.017670240875868364,142,170,22
230707,Naive,FA,21,0.01928720280935849,142,170,22
230707,Naive,DistractorLicks,0,0.0005795371310318468,142,170,14
230707,Naive,DistractorLicks,1,0.0010728785314197396,142,170,14
230707,Naive,DistractorLicks,2,0.001302052038993067,142,170,14
230707,Naive,DistractorLicks,3,0.0011353198413326703,142,170,14
230707,Naive,DistractorLicks,4,0.0013517167636464189,142,170,14
230707,Naive,DistractorLicks,5,0.0019945225951627744,142,170,14
230707,Naive,DistractorLicks,6,0.002720837667689697,142,170,14
230707,Naive,DistractorLicks,7,0.004262142900399219,142,170,14
230707,Naive,DistractorLicks,8,0.006216220521288441,142,170,14
230707,Naive,DistractorLicks,9,0.008986288925390508,142,170,14
230707,Naive,DistractorLicks,10,0.015003745414261192,142,170,14
230707,Naive,DistractorLicks,11,0.01601687834911939,142,170,14
230707,Naive,DistractorLicks,12,0.015625685731135493,142,170,14
230707,Naive,DistractorLicks,13,0.013849299154529668,142,170,14
230707,Naive,Spont,0,0.0030662383099289998,142,170,14
230707,Naive,Spont,1,0.0018335212084962835,142,170,14
230707,Naive,Spont,2,0.0019667184955801963,142,170,14
230707,Naive,Spont,3,0.001269847093945716,142,170,14
230707,Naive,Spont,4,9.262063064373864e-05,142,170,14
230707,Naive,Spont,5,-0.0010585922818504546,142,170,14
230707,Naive,Spont,6,-0.0032916565930390246,142,170,14
230707,Naive,Spont,7,-0.0030378788306811657,142,170,14
230707,Naive,Spont,8,-0.0035828538387763223,142,170,14
230707,Naive,Spont,9,-0.0015925646946169773,142,170,14
230707,Naive,Spont,10,0.0036586702286719153,142,170,14
230707,Naive,Spont,11,0.006245860189879643,142,170,14
230707,Naive,Spont,12,0.009026779661436692,142,170,14
230707,Naive,Spont,13,0.00906248286095258,142,170,14
230707,Naive,Misses,0,0.003752987793029047,142,170,22
230707,Naive,Misses,1,-1.3632793862527887e-05,142,170,22
230707,Naive,Misses,2,-4.303997421004257e-05,142,170,22
230707,Naive,Misses,3,-0.00024156951486520824,142,170,22
230707,Naive,Misses,4,-0.00015971794608263772,142,170,22
230707,Naive,Misses,5,-0.00014679263725512177,142,170,22
230707,Naive,Misses,6,3.876627743740291e-05,142,170,22
230707,Naive,Misses,7,4.322076431463342e-05,142,170,22
230707,Naive,Misses,8,0.0002468476930641537,142,170,22
230707,Naive,Misses,9,0.00023210393328329,142,170,22
230707,Naive,Misses,10,4.381419817605851e-05,142,170,22
230707,Naive,Misses,11,0.00014580582717517925,142,170,22
230707,Naive,Misses,12,0.0005884821804966167,142,170,22
230707,Naive,Misses,13,0.0008017044780446915,142,170,22
230707,Naive,Misses,14,0.0009140407952686727,142,170,22
230707,Naive,Misses,15,0.0009688182380009124,142,170,22
230707,Naive,Misses,16,0.0008832932445953914,142,170,22
230707,Naive,Misses,17,0.0006503064182066484,142,170,22
230707,Naive,Misses,18,0.000369654916242,142,170,22
230707,Naive,Misses,19,-2.961103673617851e-05,142,170,22
230707,Naive,Misses,20,-0.00011624491924267816,142,170,22
230707,Naive,Misses,21,-6.608602023318373e-05,142,170,22
230707,Naive,CR,0,0.005855162707802171,142,170,22
230707,Naive,CR,1,0.00022480383030524435,142,170,22
230707,Naive,CR,2,0.0003304593830528746,142,170,22
230707,Naive,CR,3,0.00035450551399178096,142,170,22
230707,Naive,CR,4,0.0002981824706238895,142,170,22
230707,Naive,CR,5,1.2470499612013716e-05,142,170,22
230707,Naive,CR,6,-0.0002579731876262489,142,170,22
230707,Naive,CR,7,-0.00026819082977301464,142,170,22
230707,Naive,CR,8,-0.00045467959423094737,142,170,22
230707,Naive,CR,9,-0.00018253563873898545,142,170,22
230707,Naive,CR,10,-5.704244721660721e-05,142,170,22
230707,Naive,CR,11,1.0030129138157118e-05,142,170,22
230707,Naive,CR,12,-3.248704262305421e-05,142,170,22
230707,Naive,CR,13,0.00016902754090631573,142,170,22
230707,Naive,CR,14,0.0003660344253232384,142,170,22
230707,Naive,CR,15,0.000322154263283013,142,170,22
230707,Naive,CR,16,0.0002473858487836602,142,170,22
230707,Naive,CR,17,0.0003058339272402376,142,170,22
230707,Naive,CR,18,4.1170122919487184e-05,142,170,22
230707,Naive,CR,19,-0.00023577466319985884,142,170,22
230707,Naive,CR,20,-0.0003049100469376998,142,170,22
230707,Naive,CR,21,-0.00016772274598733883,142,170,22
230707,Naive,Target,0,0.003967382220339866,142,170,22
230707,Naive,Target,1,1.4856453034938348e-05,142,170,22
230707,Naive,Target,2,-8.564581323437216e-05,142,170,22
230707,Naive,Target,3,-0.0003743247790949641,142,170,22
230707,Naive,Target,4,-0.000133620384988665,142,170,22
230707,Naive,Target,5,-0.0002202795348142293,142,170,22
230707,Naive,Target,6,-8.426487698952994e-05,142,170,22
230707,Naive,Target,7,-1.815703044238443e-05,142,170,22
230707,Naive,Target,8,0.00023633036989379822,142,170,22
230707,Naive,Target,9,0.0003100393082461426,142,170,22
230707,Naive,Target,10,0.0003550662883892645,142,170,22
230707,Naive,Target,11,0.000534176337289545,142,170,22
230707,Naive,Target,12,0.000930185960883623,142,170,22
230707,Naive,Target,13,0.001595996566843185,142,170,22
230707,Naive,Target,14,0.0023111157453983774,142,170,22
230707,Naive,Target,15,0.0032177624710959746,142,170,22
230707,Naive,Target,16,0.004014304268345593,142,170,22
230707,Naive,Target,17,0.004641467443743874,142,170,22
230707,Naive,Target,18,0.005151291733191812,142,170,22
230707,Naive,Target,19,0.005385041638070183,142,170,22
230707,Naive,Target,20,0.005840904098830676,142,170,22
230707,Naive,Target,21,0.006014056717055035,142,170,22
230707,Naive,Distractor,0,0.005492758635456828,142,170,22
230707,Naive,Distractor,1,2.7872903367189728e-05,142,170,22
230707,Naive,Distractor,2,0.00013410259626308907,142,170,22
230707,Naive,Distractor,3,0.00017575482312176717,142,170,22
230707,Naive,Distractor,4,0.0001628717187266256,142,170,22
230707,Naive,Distractor,5,-8.697904873543926e-05,142,170,22
230707,Naive,Distractor,6,-0.000284316848863074,142,170,22
230707,Naive,Distractor,7,-0.00023940332790335064,142,170,22
230707,Naive,Distractor,8,-0.00020107638953045402,142,170,22
230707,Naive,Distractor,9,7.414556124015063e-05,142,170,22
230707,Naive,Distractor,10,0.00023702801231349844,142,170,22
230707,Naive,Distractor,11,0.00038734209230202035,142,170,22
230707,Naive,Distractor,12,0.000570877644548902,142,170,22
230707,Naive,Distractor,13,0.0009997066745655067,142,170,22
230707,Naive,Distractor,14,0.0014848058393244412,142,170,22
230707,Naive,Distractor,15,0.0018151578659524612,142,170,22
230707,Naive,Distractor,16,0.0022326149181688707,142,170,22
230707,Naive,Distractor,17,0.0028737422105217115,142,170,22
230707,Naive,Distractor,18,0.003099034136163458,142,170,22
230707,Naive,Distractor,19,0.003521822628064225,142,170,22
230707,Naive,Distractor,20,0.0039153427784167855,142,170,22
230707,Naive,Distractor,21,0.004399955427876471,142,170,22
230708,Naive,Hits,0,0.003740817618596457,142,170,22
230708,Naive,Hits,1,-0.0006196500125180761,142,170,22
230708,Naive,Hits,2,-0.0005520392190373381,142,170,22
230708,Naive,Hits,3,-0.00018447039894819414,142,170,22
230708,Naive,Hits,4,0.00015953842815026354,142,170,22
230708,Naive,Hits,5,3.902214139002782e-05,142,170,22
230708,Naive,Hits,6,-0.0003335190747531133,142,170,22
230708,Naive,Hits,7,-0.00043955933517811645,142,170,22
230708,Naive,Hits,8,-0.00015957627090725535,142,170,22
230708,Naive,Hits,9,0.0009935437656425398,142,170,22
230708,Naive,Hits,10,0.001096709976159278,142,170,22
230708,Naive,Hits,11,0.0009060941778123624,142,170,22
230708,Naive,Hits,12,0.002141513487539661,142,170,22
230708,Naive,Hits,13,0.0037077894346008917,142,170,22
230708,Naive,Hits,14,0.006128173114257217,142,170,22
230708,Naive,Hits,15,0.010119206218027033,142,170,22
230708,Naive,Hits,16,0.0167609166165522,142,170,22
230708,Naive,Hits,17,0.019567275889253943,142,170,22
230708,Naive,Hits,18,0.02194206214858175,142,170,22
230708,Naive,Hits,19,0.02437802958016118,142,170,22
230708,Naive,Hits,20,0.028873781511405416,142,170,22
230708,Naive,Hits,21,0.034369005028185795,142,170,22
230708,Naive,GoodLicks,0,0.00020879823529029262,142,170,14
230708,Naive,GoodLicks,1,0.0001282396341946463,142,170,14
230708,Naive,GoodLicks,2,0.0006102604444247796,142,170,14
230708,Naive,GoodLicks,3,0.0013662630206637315,142,170,14
230708,Naive,GoodLicks,4,0.002186154994739652,142,170,14
230708,Naive,GoodLicks,5,0.002095382706992365,142,170,14
230708,Naive,GoodLicks,6,0.0023441107544365093,142,170,14
230708,Naive,GoodLicks,7,0.003933961139285682,142,170,14
230708,Naive,GoodLicks,8,0.007400994263187909,142,170,14
230708,Naive,GoodLicks,9,0.016169570056051803,142,170,14
230708,Naive,GoodLicks,10,0.02351444676474191,142,170,14
230708,Naive,GoodLicks,11,0.03368942499532621,142,170,14
230708,Naive,GoodLicks,12,0.03278323483105197,142,170,14
230708,Naive,GoodLicks,13,0.02412053284722436,142,170,14
230708,Naive,FA,0,0.01445991356504031,142,170,22
230708,Naive,FA,1,0.00028270284648711973,142,170,22
230708,Naive,FA,2,-0.00019902660205644497,142,170,22
230708,Naive,FA,3,-0.001137820957052101,142,170,22
230708,Naive,FA,4,-0.0008291800534323564,142,170,22
230708,Naive,FA,5,-0.000361187107843213,142,170,22
230708,Naive,FA,6,0.0003343188065111686,142,170,22
230708,Naive,FA,7,0.0005764807499779288,142,170,22
230708,Naive,FA,8,0.0002843457819476852,142,170,22
230708,Naive,FA,9,0.0003965877366162057,142,170,22
230708,Naive,FA,10,0.0006527787988440066,142,170,22
230708,Naive,FA,11,0.0006454295965950593,142,170,22
230708,Naive,FA,12,0.0013247605137916227,142,170,22
230708,Naive,FA,13,0.0018729202154437782,142,170,22
230708,Naive,FA,14,0.002900034391774795,142,170,22
230708,Naive,FA,15,0.006017398614114646,142,170,22
230708,Naive,FA,16,0.008846293715926776,142,170,22
230708,Naive,FA,17,0.013017669041226278,142,170,22
230708,Naive,FA,18,0.016464689886279582,142,170,22
230708,Naive,FA,19,0.017464164726317004,142,170,22
230708,Naive,FA,20,0.018913277320592174,142,170,22
230708,Naive,FA,21,0.020852600704967958,142,170,22
230708,Naive,DistractorLicks,0,0.00012541523487536507,142,170,14
230708,Naive,DistractorLicks,1,0.0007606038529676333,142,170,14
230708,Naive,DistractorLicks,2,0.0008318300336774158,142,170,14
230708,Naive,DistractorLicks,3,0.0004955696868395491,142,170,14
230708,Naive,DistractorLicks,4,0.00020572545365246927,142,170,14
230708,Naive,DistractorLicks,5,0.0009259105491175949,142,170,14
230708,Naive,DistractorLicks,6,0.0010733716442070807,142,170,14
230708,Naive,DistractorLicks,7,0.0015214443479196259,142,170,14
230708,Naive,DistractorLicks,8,0.0032907649765021893,142,170,14
230708,Naive,DistractorLicks,9,0.006630576865273726,142,170,14
230708,Naive,DistractorLicks,10,0.014677928511482146,142,170,14
230708,Naive,DistractorLicks,11,0.018967090159728372,142,170,14
230708,Naive,DistractorLicks,12,0.020094440446683317,142,170,14
230708,Naive,DistractorLicks,13,0.016780527137829335,142,170,14
230708,Naive,Spont,0,0.0030649398341100606,142,170,14
230708,Naive,Spont,1,0.0019129275562676505,142,170,14
230708,Naive,Spont,2,0.00045387332773464436,142,170,14
230708,Naive,Spont,3,0.00023459319571377747,142,170,14
230708,Naive,Spont,4,-0.0013846960673707268,142,170,14
230708,Naive,Spont,5,-0.002018957552076358,142,170,14
230708,Naive,Spont,6,-0.002705718011638277,142,170,14
230708,Naive,Spont,7,-0.002157649807246653,142,170,14
230708,Naive,Spont,8,-0.002925108729533183,142,170,14
230708,Naive,Spont,9,-0.0032771497107736505,142,170,14
230708,Naive,Spont,10,0.0020362100424153504,142,170,14
230708,Naive,Spont,11,0.0071865451694359305,142,170,14
230708,Naive,Spont,12,0.011026404110536653,142,170,14
230708,Naive,Spont,13,0.011070458842113554,142,170,14
230708,Naive,Misses,0,0.003842100779891992,142,170,22
230708,Naive,Misses,1,0.00048200228752903626,142,170,22
230708,Naive,Misses,2,0.00035361692466932896,142,170,22
230708,Naive,Misses,3,0.00021979955252085013,142,170,22
230708,Naive,Misses,4,8.166047492958486e-05,142,170,22
230708,Naive,Misses,5,-8.193860197577275e-05,142,170,22
230708,Naive,Misses,6,-5.243416647660064e-05,142,170,22
230708,Naive,Misses,7,-0.0002049384098726814,142,170,22
230708,Naive,Misses,8,-0.000299063665889842,142,170,22
230708,Naive,Misses,9,-0.00028019014264247974,142,170,22
230708,Naive,Misses,10,-0.0002185142527914239,142,170,22
230708,Naive,Misses,11,-4.9209134854577445e-05,142,170,22
230708,Naive,Misses,12,0.0004733419160827118,142,170,22
230708,Naive,Misses,13,0.0008791325131458185,142,170,22
230708,Naive,Misses,14,0.0005661855444851477,142,170,22
230708,Naive,Misses,15,0.000532184148982148,142,170,22
230708,Naive,Misses,16,0.0004770798331857231,142,170,22
230708,Naive,Misses,17,0.0002298267973224459,142,170,22
230708,Naive,Misses,18,-6.049774512214039e-05,142,170,22
230708,Naive,Misses,19,-0.0004826570667420597,142,170,22
230708,Naive,Misses,20,-0.0008428036825316257,142,170,22
230708,Naive,Misses,21,-0.000939601741406387,142,170,22
230708,Naive,CR,0,0.00740954054496713,142,170,22
230708,Naive,CR,1,0.0002682207566182821,142,170,22
230708,Naive,CR,2,0.00015450507876269758,142,170,22
230708,Naive,CR,3,0.00011514924302954307,142,170,22
230708,Naive,CR,4,0.00027761435588096345,142,170,22
230708,Naive,CR,5,4.8144919719849194e-05,142,170,22
230708,Naive,CR,6,-0.00012142746456394303,142,170,22
230708,Naive,CR,7,-0.0003963269012423059,142,170,22
230708,Naive,CR,8,-0.0002804949375134336,142,170,22
230708,Naive,CR,9,4.893190534026486e-06,142,170,22
230708,Naive,CR,10,-7.027824122567781e-05,142,170,22
230708,Naive,CR,11,7.769484462351908e-06,142,170,22
230708,Naive,CR,12,5.772458011508891e-05,142,170,22
230708,Naive,CR,13,0.00029568308777313683,142,170,22
230708,Naive,CR,14,0.00021627419901915816,142,170,22
230708,Naive,CR,15,9.724893690350369e-05,142,170,22
230708,Naive,CR,16,0.0002495486499976539,142,170,22
230708,Naive,CR,17,0.00011379766164772208,142,170,22
230708,Naive,CR,18,5.3962423193144335e-05,142,170,22
230708,Naive,CR,19,-1.321882650363515e-05,142,170,22
230708,Naive,CR,20,-0.00019994401330653407,142,170,22
230708,Naive,CR,21,-0.0002621943129050653,142,170,22
230708,Naive,Target,0,0.003820082701349497,142,170,22
230708,Naive,Target,1,0.0002425126570840144,142,170,22
230708,Naive,Target,2,0.00015673515429831257,142,170,22
230708,Naive,Target,3,0.0001319147804623623,142,170,22
230708,Naive,Target,4,9.859046476016716e-05,142,170,22
230708,Naive,Target,5,-5.564278820059826e-05,142,170,22
230708,Naive,Target,6,-0.00011353958131932086,142,170,22
230708,Naive,Target,7,-0.0002559429588521266,142,170,22
230708,Naive,Target,8,-0.00026874031915449743,142,170,22
230708,Naive,Target,9,-3.2914669283444024e-06,142,170,22
230708,Naive,Target,10,6.740405785003171e-05,142,170,22
230708,Naive,Target,11,0.00015846549833388804,142,170,22
230708,Naive,Target,12,0.0008359879098777042,142,170,22
230708,Naive,Target,13,0.0014940579308534532,142,170,22
230708,Naive,Target,14,0.001775313277044308,142,170,22
230708,Naive,Target,15,0.002616319381383228,142,170,22
230708,Naive,Target,16,0.004017044351308901,142,170,22
230708,Naive,Target,17,0.004433620078177093,142,170,22
230708,Naive,Target,18,0.004722667449161387,142,170,22
230708,Naive,Target,19,0.004921840030410831,142,170,22
230708,Naive,Target,20,0.005617323533541709,142,170,22
230708,Naive,Target,21,0.006736182338939738,142,170,22
230708,Naive,Distractor,0,0.008470216132057777,142,170,22
230708,Naive,Distractor,1,0.00027039947810297566,142,170,22
230708,Naive,Distractor,2,0.00010131889669256175,142,170,22
230708,Naive,Distractor,3,-7.335069857566072e-05,142,170,22
230708,Naive,Distractor,4,0.00011110546244444716,142,170,22
230708,Naive,Distractor,5,-1.3436004780788644e-05,142,170,22
230708,Naive,Distractor,6,-5.2863866260608024e-05,142,170,22
230708,Naive,Distractor,7,-0.0002499753076958998,142,170,22
230708,Naive,Distractor,8,-0.00019551890007238242,142,170,22
230708,Naive,Distractor,9,6.382068861718669e-05,142,170,22
230708,Naive,Distractor,10,3.850025152816906e-05,142,170,22
230708,Naive,Distractor,11,0.00010370065177435198,142,170,22
230708,Naive,Distractor,12,0.00024834060553544974,142,170,22
230708,Naive,Distractor,13,0.000532966549458099,142,170,22
230708,Naive,Distractor,14,0.0006200257324425723,142,170,22
230708,Naive,Distractor,15,0.0009878909237405744,142,170,22
230708,Naive,Distractor,16,0.0015428642793852184,142,170,22
230708,Naive,Distractor,17,0.0020550880461860824,142,170,22
230708,Naive,Distractor,18,0.002522832926489316,142,170,22
230708,Naive,Distractor,19,0.0026161220619737835,142,170,22
230708,Naive,Distractor,20,0.0026754963643596526,142,170,22
230708,Naive,Distractor,21,0.002914367769429778,142,170,22
230709,Naive,Hits,0,-0.00041665732781100384,142,170,22
230709,Naive,Hits,1,0.0006601991346947865,142,170,22
230709,Naive,Hits,2,0.0006802253105472367,142,170,22
230709,Naive,Hits,3,2.8238384260653573e-05,142,170,22
230709,Naive,Hits,4,-0.00044941966475312624,142,170,22
230709,Naive,Hits,5,-0.0004105758524257438,142,170,22
230709,Naive,Hits,6,-0.0006845821017062644,142,170,22
230709,Naive,Hits,7,-0.0013001041915395215,142,170,22
230709,Naive,Hits,8,-0.0010480957040945008,142,170,22
230709,Naive,Hits,9,0.00035996606830367937,142,170,22
230709,Naive,Hits,10,0.00216414861671281,142,170,22
230709,Naive,Hits,11,0.006390622628690314,142,170,22
230709,Naive,Hits,12,0.01012373713708682,142,170,22
230709,Naive,Hits,13,0.013048097112548094,142,170,22
230709,Naive,Hits,14,0.01320168263371432,142,170,22
230709,Naive,Hits,15,0.014994209019526155,142,170,22
230709,Naive,Hits,16,0.017343119333766702,142,170,22
230709,Naive,Hits,17,0.019882718143897964,142,170,22
230709,Naive,Hits,18,0.023131310920648348,142,170,22
230709,Naive,Hits,19,0.027791630698477423,142,170,22
230709,Naive,Hits,20,0.0318584104731701,142,170,22
230709,Naive,Hits,21,0.03849639646585808,142,170,22
230709,Naive,GoodLicks,0,-0.0008086339099837711,142,170,14
230709,Naive,GoodLicks,1,-0.00017729587051345123,142,170,14
230709,Naive,GoodLicks,2,0.0005228453650653398,142,170,14
230709,Naive,GoodLicks,3,0.002888861338002623,142,170,14
230709,Naive,GoodLicks,4,0.005383972811506532,142,170,14
230709,Naive,GoodLicks,5,0.006883466323605584,142,170,14
230709,Naive,GoodLicks,6,0.007344372086664459,142,170,14
